L 404.0000, -770.0000, 27.0000,  394.0000, -777.0000, 27.0000,  64, 64, 64
L 394.0000, -777.0000, 27.0000,  379.0000, -784.0000, 27.0000,  64, 64, 64
L 379.0000, -784.0000, 27.0000,  362.0000, -790.0000, 27.0000,  64, 64, 64
L 362.0000, -790.0000, 27.0000,  344.0000, -798.0000, 27.0000,  64, 64, 64
L 344.0000, -798.0000, 27.0000,  311.0000, -809.0000, 27.0000,  64, 64, 64
L 311.0000, -809.0000, 27.0000,  247.0000, -825.0000, 27.0000,  64, 64, 64
L 247.0000, -825.0000, 27.0000,  218.0000, -841.0000, 27.0000,  64, 64, 64
L 218.0000, -841.0000, 27.0000,  197.0000, -831.0000, 27.0000,  64, 64, 64
L 197.0000, -831.0000, 27.0000,  168.0000, -834.0000, 27.0000,  64, 64, 64
L 168.0000, -834.0000, 27.0000,  155.0000, -825.0000, 27.0000,  64, 64, 64
L 155.0000, -825.0000, 27.0000,  145.0000, -835.0000, 27.0000,  64, 64, 64
L 145.0000, -835.0000, 27.0000,  129.0000, -831.0000, 27.0000,  64, 64, 64
L 129.0000, -831.0000, 27.0000,  118.0000, -834.0000, 27.0000,  64, 64, 64
L 118.0000, -834.0000, 27.0000,  109.0000, -845.0000, 27.0000,  64, 64, 64
L 109.0000, -845.0000, 27.0000,  89.0000, -864.0000, 27.0000,  64, 64, 64
L 89.0000, -864.0000, 27.0000,  69.0000, -880.0000, 27.0000,  64, 64, 64
L 69.0000, -880.0000, 27.0000,  43.0000, -906.0000, 27.0000,  64, 64, 64
L 43.0000, -906.0000, 27.0000,  10.0000, -923.0000, 27.0000,  64, 64, 64
L 10.0000, -923.0000, 27.0000,  -15.0000, -946.0000, 27.0000,  64, 64, 64
L -15.0000, -946.0000, 27.0000,  -17.0000, -970.0000, -61.0000,  64, 64, 64
L -17.0000, -970.0000, -61.0000,  -15.0000, -992.0000, -61.0000,  64, 64, 64
L -15.0000, -992.0000, -61.0000,  -15.0000, -1018.0000, -61.0000,  64, 64, 64
L -15.0000, -1018.0000, -61.0000,  -6.0000, -1039.0000, -61.0000,  64, 64, 64
L -6.0000, -1039.0000, -61.0000,  -13.0000, -1076.0000, -61.0000,  64, 64, 64
L -13.0000, -1076.0000, -61.0000,  -13.0000, -1102.0000, -61.0000,  64, 64, 64
L -13.0000, -1102.0000, -61.0000,  -10.0000, -1128.0000, -61.0000,  64, 64, 64
L -10.0000, -1128.0000, -61.0000,  -59.0000, -1130.0000, -61.0000,  64, 64, 64
L -59.0000, -1130.0000, -61.0000,  -71.0000, -1128.0000, -61.0000,  64, 64, 64
L -71.0000, -1128.0000, -61.0000,  -75.0000, -943.0000, 27.0000,  64, 64, 64
L -75.0000, -943.0000, 27.0000,  -109.0000, -921.0000, 27.0000,  64, 64, 64
L -109.0000, -921.0000, 27.0000,  -142.0000, -893.0000, 27.0000,  64, 64, 64
L -142.0000, -893.0000, 27.0000,  -201.0000, -852.0000, 27.0000,  64, 64, 64
L -201.0000, -852.0000, 27.0000,  -211.0000, -838.0000, 27.0000,  64, 64, 64
L -211.0000, -838.0000, 27.0000,  -223.0000, -850.0000, 25.0000,  64, 64, 64
L -223.0000, -850.0000, 25.0000,  -245.0000, -865.0000, 27.0000,  64, 64, 64
L -245.0000, -865.0000, 27.0000,  -264.0000, -894.0000, 27.0000,  64, 64, 64
L -264.0000, -894.0000, 27.0000,  -303.0000, -880.0000, 27.0000,  64, 64, 64
L -303.0000, -880.0000, 27.0000,  -331.0000, -897.0000, 27.0000,  64, 64, 64
L -331.0000, -897.0000, 27.0000,  -359.0000, -903.0000, 27.0000,  64, 64, 64
L -359.0000, -903.0000, 27.0000,  -405.0000, -904.0000, 27.0000,  64, 64, 64
L -405.0000, -904.0000, 27.0000,  -426.0000, -892.0000, 27.0000,  64, 64, 64
L -426.0000, -892.0000, 27.0000,  -450.0000, -872.0000, 27.0000,  64, 64, 64
L -450.0000, -872.0000, 27.0000,  -458.0000, -858.0000, 27.0000,  64, 64, 64
L -458.0000, -858.0000, 27.0000,  -478.0000, -848.0000, 27.0000,  64, 64, 64
L -478.0000, -848.0000, 27.0000,  -491.0000, -800.0000, 27.0000,  64, 64, 64
L -491.0000, -800.0000, 27.0000,  -514.0000, -778.0000, 27.0000,  64, 64, 64
L -514.0000, -778.0000, 27.0000,  -520.0000, -760.0000, 27.0000,  64, 64, 64
L -520.0000, -760.0000, 27.0000,  -512.0000, -744.0000, 27.0000,  64, 64, 64
L -512.0000, -744.0000, 27.0000,  -496.0000, -719.0000, 27.0000,  64, 64, 64
L -496.0000, -719.0000, 27.0000,  -481.0000, -692.0000, 27.0000,  64, 64, 64
L -481.0000, -692.0000, 27.0000,  -470.0000, -685.0000, 27.0000,  64, 64, 64
L -470.0000, -685.0000, 27.0000,  -467.0000, -669.0000, 27.0000,  64, 64, 64
L -467.0000, -669.0000, 27.0000,  -467.0000, -649.0000, 27.0000,  64, 64, 64
L -467.0000, -649.0000, 27.0000,  -459.0000, -643.0000, 26.0000,  64, 64, 64
L -459.0000, -643.0000, 26.0000,  -352.0000, -677.0000, -60.0000,  64, 64, 64
L -352.0000, -677.0000, -60.0000,  -322.0000, -664.0000, -60.0000,  64, 64, 64
L -322.0000, -664.0000, -60.0000,  -277.0000, -674.0000, -60.0000,  64, 64, 64
L -277.0000, -674.0000, -60.0000,  -251.0000, -649.0000, -60.0000,  64, 64, 64
L -251.0000, -649.0000, -60.0000,  -206.0000, -649.0000, -60.0000,  64, 64, 64
L -206.0000, -649.0000, -60.0000,  -166.0000, -681.0000, -60.0000,  64, 64, 64
L -166.0000, -681.0000, -60.0000,  -136.0000, -668.0000, -60.0000,  64, 64, 64
L -136.0000, -668.0000, -60.0000,  -19.0000, -685.0000, -60.0000,  64, 64, 64
L -19.0000, -685.0000, -60.0000,  10.0000, -671.0000, -60.0000,  64, 64, 64
L 10.0000, -671.0000, -60.0000,  55.0000, -681.0000, -60.0000,  64, 64, 64
L 55.0000, -681.0000, -60.0000,  81.0000, -656.0000, -60.0000,  64, 64, 64
L 81.0000, -656.0000, -60.0000,  124.0000, -656.0000, -60.0000,  64, 64, 64
L 124.0000, -656.0000, -60.0000,  155.0000, -661.0000, -60.0000,  64, 64, 64
L 155.0000, -661.0000, -60.0000,  172.0000, -661.0000, -60.0000,  64, 64, 64
L 172.0000, -661.0000, -60.0000,  207.0000, -624.0000, -60.0000,  64, 64, 64
L 207.0000, -624.0000, -60.0000,  217.0000, -586.0000, -60.0000,  64, 64, 64
L 217.0000, -586.0000, -60.0000,  208.0000, -563.0000, -60.0000,  64, 64, 64
L 208.0000, -563.0000, -60.0000,  218.0000, -519.0000, -60.0000,  64, 64, 64
L 218.0000, -519.0000, -60.0000,  193.0000, -493.0000, -60.0000,  64, 64, 64
L 193.0000, -493.0000, -60.0000,  193.0000, -448.0000, -60.0000,  64, 64, 64
L 193.0000, -448.0000, -60.0000,  197.0000, -420.0000, -60.0000,  64, 64, 64
L 197.0000, -420.0000, -60.0000,  178.0000, -373.0000, -60.0000,  64, 64, 64
L 178.0000, -373.0000, -60.0000,  187.0000, -338.0000, -60.0000,  64, 64, 64
L 187.0000, -338.0000, -60.0000,  178.0000, -306.0000, -60.0000,  64, 64, 64
L 178.0000, -306.0000, -60.0000,  207.0000, -277.0000, -60.0000,  64, 64, 64
L 207.0000, -277.0000, -60.0000,  218.0000, -277.0000, -60.0000,  64, 64, 64
L 218.0000, -277.0000, -60.0000,  255.0000, -241.0000, -60.0000,  64, 64, 64
L 255.0000, -241.0000, -60.0000,  265.0000, -196.0000, -60.0000,  64, 64, 64
L 265.0000, -196.0000, -60.0000,  255.0000, -164.0000, -60.0000,  64, 64, 64
L 255.0000, -164.0000, -60.0000,  256.0000, -119.0000, -60.0000,  64, 64, 64
L 256.0000, -119.0000, -60.0000,  265.0000, -90.0000, -60.0000,  64, 64, 64
L 265.0000, -90.0000, -60.0000,  255.0000, -46.0000, -60.0000,  64, 64, 64
L 255.0000, 45.0000, -606.0000,  260.0000, 70.0000, -60.0000,  64, 64, 64
L 260.0000, 70.0000, -60.0000,  265.0000, 89.0000, -60.0000,  64, 64, 64
L 265.0000, 89.0000, -60.0000,  256.0000, 118.0000, -60.0000,  64, 64, 64
L 256.0000, 118.0000, -60.0000,  255.0000, 164.0000, -60.0000,  64, 64, 64
L 255.0000, 164.0000, -60.0000,  265.0000, 195.0000, -60.0000,  64, 64, 64
L 265.0000, 195.0000, -60.0000,  255.0000, 239.0000, -60.0000,  64, 64, 64
L 255.0000, 239.0000, -60.0000,  218.0000, 276.0000, -60.0000,  64, 64, 64
L 218.0000, 276.0000, -60.0000,  207.0000, 276.0000, -60.0000,  64, 64, 64
L 207.0000, 276.0000, -60.0000,  178.0000, 305.0000, -60.0000,  64, 64, 64
L 178.0000, 305.0000, -60.0000,  187.0000, 337.0000, -60.0000,  64, 64, 64
L 187.0000, 337.0000, -60.0000,  177.0000, 378.0000, -60.0000,  64, 64, 64
L 177.0000, 378.0000, -60.0000,  197.0000, 416.0000, -60.0000,  64, 64, 64
L 197.0000, 416.0000, -60.0000,  191.0000, 452.0000, -60.0000,  64, 64, 64
L 191.0000, 452.0000, -60.0000,  193.0000, 493.0000, -60.0000,  64, 64, 64
L 193.0000, 493.0000, -60.0000,  218.0000, 518.0000, -60.0000,  64, 64, 64
L 218.0000, 518.0000, -60.0000,  208.0000, 563.0000, -60.0000,  64, 64, 64
L 208.0000, 563.0000, -60.0000,  221.0000, 591.0000, -60.0000,  64, 64, 64
L 221.0000, 591.0000, -60.0000,  208.0000, 624.0000, -60.0000,  64, 64, 64
L 208.0000, 624.0000, -60.0000,  172.0000, 659.0000, -60.0000,  64, 64, 64
L 172.0000, 659.0000, -60.0000,  154.0000, 660.0000, -60.0000,  64, 64, 64
L 154.0000, 660.0000, -60.0000,  110.0000, 680.0000, -60.0000,  64, 64, 64
L 110.0000, 680.0000, -60.0000,  81.0000, 675.0000, -60.0000,  64, 64, 64
L 81.0000, 675.0000, -60.0000,  38.0000, 673.0000, -60.0000,  64, 64, 64
L 38.0000, 673.0000, -60.0000,  10.0000, 700.0000, -60.0000,  64, 64, 64
L 10.0000, 700.0000, -60.0000,  -33.0000, 690.0000, -60.0000,  64, 64, 64
L -33.0000, 690.0000, -60.0000,  -63.0000, 703.0000, -60.0000,  64, 64, 64
L -63.0000, 703.0000, -60.0000,  -93.0000, 699.0000, -60.0000,  64, 64, 64
L -93.0000, 699.0000, -60.0000,  -135.0000, 662.0000, -60.0000,  64, 64, 64
L -135.0000, 662.0000, -60.0000,  -164.0000, 680.0000, -60.0000,  64, 64, 64
L -164.0000, 680.0000, -60.0000,  -165.0000, 680.0000, -60.0000,  64, 64, 64
L -165.0000, 680.0000, -60.0000,  -205.0000, 648.0000, -60.0000,  64, 64, 64
L -205.0000, 648.0000, -60.0000,  -251.0000, 648.0000, -60.0000,  64, 64, 64
L -251.0000, 648.0000, -60.0000,  -275.0000, 672.0000, -60.0000,  64, 64, 64
L -275.0000, 672.0000, -60.0000,  -324.0000, 661.0000, -60.0000,  64, 64, 64
L -324.0000, 661.0000, -60.0000,  -350.0000, 676.0000, -60.0000,  64, 64, 64
L -350.0000, 676.0000, -60.0000,  -459.0000, 641.0000, 27.0000,  64, 64, 64
L -459.0000, 641.0000, 27.0000,  -473.0000, 685.0000, 27.0000,  64, 64, 64
L -473.0000, 685.0000, 27.0000,  -517.0000, 753.0000, 27.0000,  64, 64, 64
L -517.0000, 753.0000, 27.0000,  -510.0000, 778.0000, 27.0000,  64, 64, 64
L -510.0000, 778.0000, 27.0000,  -455.0000, 860.0000, 27.0000,  64, 64, 64
L -455.0000, 860.0000, 27.0000,  -413.0000, 907.0000, 27.0000,  64, 64, 64
L -413.0000, 907.0000, 27.0000,  -382.0000, 899.0000, 27.0000,  64, 64, 64
L -382.0000, 899.0000, 27.0000,  -319.0000, 884.0000, 27.0000,  64, 64, 64
L -319.0000, 884.0000, 27.0000,  -277.0000, 879.0000, 27.0000,  64, 64, 64
L -277.0000, 879.0000, 27.0000,  -248.0000, 869.0000, 27.0000,  64, 64, 64
L -248.0000, 869.0000, 27.0000,  -223.0000, 858.0000, 27.0000,  64, 64, 64
L -223.0000, 858.0000, 27.0000,  -211.0000, 840.0000, 27.0000,  64, 64, 64
L -211.0000, 840.0000, 27.0000,  -192.0000, 848.0000, 27.0000,  64, 64, 64
L -192.0000, 848.0000, 27.0000,  -168.0000, 865.0000, 27.0000,  64, 64, 64
L -168.0000, 865.0000, 27.0000,  -123.0000, 888.0000, 27.0000,  64, 64, 64
L -123.0000, 888.0000, 27.0000,  -96.0000, 904.0000, 27.0000,  64, 64, 64
L -96.0000, 904.0000, 27.0000,  -75.0000, 915.0000, 27.0000,  64, 64, 64
L -75.0000, 915.0000, 27.0000,  -74.0000, 1096.0000, -61.0000,  64, 64, 64
L -74.0000, 1096.0000, -61.0000,  -14.0000, 1098.0000, -61.0000,  64, 64, 64
L -14.0000, 1098.0000, -61.0000,  -16.0000, 912.0000, 27.0000,  64, 64, 64
L -16.0000, 912.0000, 27.0000,  15.0000, 907.0000, 27.0000,  64, 64, 64
L 15.0000, 907.0000, 27.0000,  39.0000, 883.0000, 27.0000,  64, 64, 64
L 39.0000, 883.0000, 27.0000,  64.0000, 867.0000, 27.0000,  64, 64, 64
L 64.0000, 867.0000, 27.0000,  99.0000, 850.0000, 27.0000,  64, 64, 64
L 99.0000, 850.0000, 27.0000,  120.0000, 835.0000, 27.0000,  64, 64, 64
L 120.0000, 835.0000, 27.0000,  152.0000, 825.0000, 27.0000,  64, 64, 64
L 152.0000, 825.0000, 27.0000,  172.0000, 827.0000, 27.0000,  64, 64, 64
L 172.0000, 827.0000, 27.0000,  210.0000, 836.0000, 27.0000,  64, 64, 64
L 210.0000, 836.0000, 27.0000,  244.0000, 829.0000, 27.0000,  64, 64, 64
L 244.0000, 829.0000, 27.0000,  278.0000, 824.0000, 27.0000,  64, 64, 64
L 278.0000, 824.0000, 27.0000,  327.0000, 810.0000, 27.0000,  64, 64, 64
L 327.0000, 810.0000, 27.0000,  367.0000, 788.0000, 27.0000,  64, 64, 64
L 367.0000, 788.0000, 27.0000,  398.0000, 774.0000, 27.0000,  64, 64, 64
L 398.0000, 774.0000, 27.0000,  412.0000, 767.0000, 27.0000,  64, 64, 64
L 412.0000, 767.0000, 27.0000,  434.0000, 773.0000, 27.0000,  64, 64, 64
L 434.0000, 773.0000, 27.0000,  467.0000, 788.0000, 27.0000,  64, 64, 64
L 467.0000, 788.0000, 27.0000,  503.0000, 789.0000, 27.0000,  64, 64, 64
L 503.0000, 789.0000, 27.0000,  537.0000, 806.0000, 27.0000,  64, 64, 64
L 537.0000, 806.0000, 27.0000,  557.0000, 792.0000, 27.0000,  64, 64, 64
L 557.0000, 792.0000, 27.0000,  586.0000, 752.0000, 27.0000,  64, 64, 64
L 586.0000, 752.0000, 27.0000,  586.0000, 721.0000, 27.0000,  64, 64, 64
L 586.0000, 721.0000, 27.0000,  572.0000, 691.0000, 27.0000,  64, 64, 64
L 572.0000, 691.0000, 27.0000,  567.0000, 658.0000, 27.0000,  64, 64, 64
L 567.0000, 658.0000, 27.0000,  559.0000, 632.0000, 27.0000,  64, 64, 64
L 559.0000, 632.0000, 27.0000,  556.0000, 621.0000, 27.0000,  64, 64, 64
L 556.0000, 621.0000, 27.0000,  563.0000, 603.0000, 27.0000,  64, 64, 64
L 563.0000, 603.0000, 27.0000,  568.0000, 567.0000, 27.0000,  64, 64, 64
L 568.0000, 567.0000, 27.0000,  579.0000, 539.0000, 27.0000,  64, 64, 64
L 579.0000, 539.0000, 27.0000,  586.0000, 500.0000, 27.0000,  64, 64, 64
L 586.0000, 500.0000, 27.0000,  593.0000, 490.0000, 27.0000,  64, 64, 64
L 593.0000, 490.0000, 27.0000,  617.0000, 477.0000, 27.0000,  64, 64, 64
L 617.0000, 477.0000, 27.0000,  640.0000, 442.0000, 27.0000,  64, 64, 64
L 640.0000, 442.0000, 27.0000,  665.0000, 433.0000, 27.0000,  64, 64, 64
L 665.0000, 433.0000, 27.0000,  678.0000, 404.0000, 27.0000,  64, 64, 64
L 678.0000, 404.0000, 27.0000,  701.0000, 383.0000, 27.0000,  64, 64, 64
L 701.0000, 383.0000, 27.0000,  732.0000, 350.0000, 27.0000,  64, 64, 64
L 732.0000, 350.0000, 27.0000,  759.0000, 323.0000, 27.0000,  64, 64, 64
L 759.0000, 323.0000, 27.0000,  779.0000, 305.0000, 27.0000,  64, 64, 64
L 779.0000, 305.0000, 27.0000,  806.0000, 297.0000, 27.0000,  64, 64, 64
L 806.0000, 297.0000, 27.0000,  862.0000, 286.0000, 27.0000,  64, 64, 64
L 862.0000, 286.0000, 27.0000,  910.0000, 273.0000, 27.0000,  64, 64, 64
L 910.0000, 273.0000, 27.0000,  933.0000, 242.0000, 27.0000,  64, 64, 64
L 933.0000, 242.0000, 27.0000,  951.0000, 225.0000, 26.0000,  64, 64, 64
L 951.0000, 225.0000, 26.0000,  962.0000, 201.0000, 27.0000,  64, 64, 64
L 962.0000, 201.0000, 27.0000,  983.0000, 104.0000, 27.0000,  64, 64, 64
L 983.0000, 104.0000, 27.0000,  980.0000, 74.0000, 27.0000,  64, 64, 64
L 980.0000, 74.0000, 27.0000,  977.0000, 51.0000, 27.0000,  64, 64, 64
L 977.0000, 51.0000, 27.0000,  977.0000, 43.0000, 27.0000,  64, 64, 64
L 977.0000, 43.0000, 27.0000,  910.0000, 43.0000, -41.0000,  64, 64, 64
L 910.0000, 43.0000, -41.0000,  910.0000, 23.0000, -41.0000,  64, 64, 64
L 910.0000, 23.0000, -41.0000,  1088.0000, 23.0000, -41.0000,  64, 64, 64
L 1088.0000, 23.0000, -41.0000,  1088.0000, 93.0000, -41.0000,  64, 64, 64
L 1088.0000, 93.0000, -41.0000,  1266.0000, 93.0000, -41.0000,  64, 64, 64
L 1266.0000, 93.0000, -41.0000,  1266.0000, -94.0000, -41.0000,  64, 64, 64
L 1266.0000, -94.0000, -41.0000,  1225.0000, -94.0000, -41.0000,  64, 64, 64
L 1225.0000, -94.0000, -41.0000,  1225.0000, -311.0000, -41.0000,  64, 64, 64
L 1225.0000, -311.0000, -41.0000,  1610.0000, -311.0000, -41.0000,  64, 64, 64
L 1610.0000, -311.0000, -41.0000,  1610.0000, -109.0000, -41.0000,  64, 64, 64
L 388.0000, -41.0000, -591.0000,  391.0000, -42.0000, -55.0000,  64, 64, 64
L 391.0000, -42.0000, -55.0000,  397.0000, -43.0000, -49.0000,  64, 64, 64
L 397.0000, -43.0000, -49.0000,  400.0000, -41.0000, -45.0000,  64, 64, 64
L 400.0000, -41.0000, -45.0000,  403.0000, -38.0000, -42.0000,  64, 64, 64
L 403.0000, -38.0000, -42.0000,  405.0000, -31.0000, -42.0000,  64, 64, 64
L 405.0000, -31.0000, -42.0000,  425.0000, -31.0000, -41.0000,  64, 64, 64
L 425.0000, -31.0000, -41.0000,  425.0000, -24.0000, -41.0000,  64, 64, 64
L 425.0000, -24.0000, -41.0000,  278.0000, -24.0000, 1.0000,  64, 64, 64
L 278.0000, -24.0000, 1.0000,  278.0000, -39.0000, 1.0000,  64, 64, 64
L 278.0000, -39.0000, 1.0000,  254.0000, -39.0000, 1.0000,  64, 64, 64
L 254.0000, -39.0000, 1.0000,  254.0000, -6.0000, 1.0000,  64, 64, 64
L 254.0000, -6.0000, 1.0000,  245.0000, -6.0000, 1.0000,  64, 64, 64
L 245.0000, -6.0000, 1.0000,  245.0000, -16.0000, 1.0000,  64, 64, 64
L 245.0000, -16.0000, 1.0000,  203.0000, -16.0000, 1.0000,  64, 64, 64
L 203.0000, -16.0000, 1.0000,  193.0000, -27.0000, 1.0000,  64, 64, 64
L 193.0000, -27.0000, 1.0000,  149.0000, -27.0000, 1.0000,  64, 64, 64
L 149.0000, -27.0000, 1.0000,  137.0000, -16.0000, 1.0000,  64, 64, 64
L 137.0000, -16.0000, 1.0000,  95.0000, -16.0000, 1.0000,  64, 64, 64
L 95.0000, -16.0000, 1.0000,  95.0000, -10.0000, 1.0000,  64, 64, 64
L 95.0000, -10.0000, 1.0000,  88.0000, -10.0000, 1.0000,  64, 64, 64
L 88.0000, -10.0000, 1.0000,  88.0000, -89.0000, 6.0000,  64, 64, 64
L 88.0000, -89.0000, 6.0000,  -132.0000, -89.0000, 1.0000,  64, 64, 64
L -132.0000, -89.0000, 1.0000,  -132.0000, -96.0000, 1.0000,  64, 64, 64
L -132.0000, -96.0000, 1.0000,  -126.0000, -96.0000, 1.0000,  64, 64, 64
L -126.0000, -96.0000, 1.0000,  -126.0000, -138.0000, 1.0000,  64, 64, 64
L -126.0000, -138.0000, 1.0000,  -115.0000, -150.0000, 1.0000,  64, 64, 64
L -115.0000, -150.0000, 1.0000,  -115.0000, -194.0000, 1.0000,  64, 64, 64
L -115.0000, -194.0000, 1.0000,  -126.0000, -205.0000, 1.0000,  64, 64, 64
L -126.0000, -205.0000, 1.0000,  -126.0000, -247.0000, 1.0000,  64, 64, 64
L -126.0000, -247.0000, 1.0000,  -132.0000, -247.0000, 1.0000,  64, 64, 64
L -132.0000, -247.0000, 1.0000,  -132.0000, -255.0000, 1.0000,  64, 64, 64
L -132.0000, -255.0000, 1.0000,  -76.0000, -255.0000, 1.0000,  64, 64, 64
L -76.0000, -255.0000, 1.0000,  -76.0000, -286.0000, 1.0000,  64, 64, 64
L -76.0000, -286.0000, 1.0000,  -69.0000, -286.0000, 1.0000,  64, 64, 64
L -69.0000, -286.0000, 1.0000,  -69.0000, -280.0000, 1.0000,  64, 64, 64
L -69.0000, -280.0000, 1.0000,  -26.0000, -280.0000, 1.0000,  64, 64, 64
L -26.0000, -280.0000, 1.0000,  -26.0000, -286.0000, 1.0000,  64, 64, 64
L -26.0000, -286.0000, 1.0000,  -19.0000, -286.0000, 1.0000,  64, 64, 64
L -19.0000, -286.0000, 1.0000,  -19.0000, -255.0000, 1.0000,  64, 64, 64
L -19.0000, -255.0000, 1.0000,  63.0000, -255.0000, 3.0000,  64, 64, 64
L 63.0000, -255.0000, 3.0000,  63.0000, -337.0000, 1.0000,  64, 64, 64
L 63.0000, -337.0000, 1.0000,  32.0000, -337.0000, 1.0000,  64, 64, 64
L 32.0000, -337.0000, 1.0000,  32.0000, -345.0000, 1.0000,  64, 64, 64
L 32.0000, -345.0000, 1.0000,  38.0000, -345.0000, 1.0000,  64, 64, 64
L 38.0000, -345.0000, 1.0000,  38.0000, -387.0000, 1.0000,  64, 64, 64
L 38.0000, -387.0000, 1.0000,  45.0000, -387.0000, 1.0000,  64, 64, 64
L 45.0000, -387.0000, 1.0000,  45.0000, -356.0000, 1.0000,  64, 64, 64
L 45.0000, -356.0000, 1.0000,  129.0000, -356.0000, 1.0000,  64, 64, 64
L 129.0000, -356.0000, 1.0000,  129.0000, -439.0000, 1.0000,  64, 64, 64
L 129.0000, -439.0000, 1.0000,  45.0000, -439.0000, 1.0000,  64, 64, 64
L 45.0000, -439.0000, 1.0000,  45.0000, -408.0000, 1.0000,  64, 64, 64
L 45.0000, -408.0000, 1.0000,  38.0000, -408.0000, 1.0000,  64, 64, 64
L 38.0000, -408.0000, 1.0000,  38.0000, -489.0000, 1.0000,  64, 64, 64
L 38.0000, -489.0000, 1.0000,  -69.0000, -489.0000, 1.0000,  64, 64, 64
L -69.0000, -489.0000, 1.0000,  -69.0000, -497.0000, 1.0000,  64, 64, 64
L -69.0000, -497.0000, 1.0000,  -38.0000, -497.0000, 1.0000,  64, 64, 64
L -38.0000, -497.0000, 1.0000,  -38.0000, -581.0000, 1.0000,  64, 64, 64
L -38.0000, -581.0000, 1.0000,  -121.0000, -581.0000, 1.0000,  64, 64, 64
L -121.0000, -581.0000, 1.0000,  -121.0000, -497.0000, 1.0000,  64, 64, 64
L -121.0000, -497.0000, 1.0000,  -90.0000, -497.0000, 1.0000,  64, 64, 64
L -90.0000, -497.0000, 1.0000,  -90.0000, -489.0000, 1.0000,  64, 64, 64
L -90.0000, -489.0000, 1.0000,  -195.0000, -489.0000, 1.0000,  64, 64, 64
L -195.0000, -489.0000, 1.0000,  -195.0000, -497.0000, 1.0000,  64, 64, 64
L -195.0000, -497.0000, 1.0000,  -164.0000, -497.0000, 1.0000,  64, 64, 64
L -164.0000, -497.0000, 1.0000,  -164.0000, -581.0000, 1.0000,  64, 64, 64
L -164.0000, -581.0000, 1.0000,  -247.0000, -581.0000, 1.0000,  64, 64, 64
L -247.0000, -581.0000, 1.0000,  -247.0000, -497.0000, 1.0000,  64, 64, 64
L -247.0000, -497.0000, 1.0000,  -216.0000, -497.0000, 1.0000,  64, 64, 64
L -216.0000, -497.0000, 1.0000,  -216.0000, -489.0000, 1.0000,  64, 64, 64
L -216.0000, -489.0000, 1.0000,  -324.0000, -489.0000, 1.0000,  64, 64, 64
L -324.0000, -489.0000, 1.0000,  -324.0000, -408.0000, 1.0000,  64, 64, 64
L -324.0000, -408.0000, 1.0000,  -331.0000, -408.0000, 1.0000,  64, 64, 64
L -331.0000, -408.0000, 1.0000,  -331.0000, -439.0000, 1.0000,  64, 64, 64
L -331.0000, -439.0000, 1.0000,  -415.0000, -439.0000, 1.0000,  64, 64, 64
L -415.0000, -439.0000, 1.0000,  -415.0000, -356.0000, 1.0000,  64, 64, 64
L -415.0000, -356.0000, 1.0000,  -331.0000, -356.0000, 1.0000,  64, 64, 64
L -331.0000, -356.0000, 1.0000,  -331.0000, -387.0000, 1.0000,  64, 64, 64
L -331.0000, -387.0000, 1.0000,  -324.0000, -387.0000, 1.0000,  64, 64, 64
L -324.0000, -387.0000, 1.0000,  -324.0000, -345.0000, 1.0000,  64, 64, 64
L -324.0000, -345.0000, 1.0000,  -318.0000, -345.0000, 1.0000,  64, 64, 64
L -318.0000, -345.0000, 1.0000,  -318.0000, -337.0000, 1.0000,  64, 64, 64
L -318.0000, -337.0000, 1.0000,  -349.0000, -337.0000, 1.0000,  64, 64, 64
L -349.0000, -337.0000, 1.0000,  -349.0000, -255.0000, 3.0000,  64, 64, 64
L -349.0000, -255.0000, 3.0000,  -266.0000, -255.0000, 1.0000,  64, 64, 64
L -266.0000, -255.0000, 1.0000,  -266.0000, -286.0000, 1.0000,  64, 64, 64
L -266.0000, -286.0000, 1.0000,  -259.0000, -286.0000, 1.0000,  64, 64, 64
L -259.0000, -286.0000, 1.0000,  -259.0000, -280.0000, 1.0000,  64, 64, 64
L -259.0000, -280.0000, 1.0000,  -216.0000, -280.0000, 1.0000,  64, 64, 64
L -216.0000, -280.0000, 1.0000,  -216.0000, -286.0000, 1.0000,  64, 64, 64
L -216.0000, -286.0000, 1.0000,  -209.0000, -286.0000, 1.0000,  64, 64, 64
L -209.0000, -286.0000, 1.0000,  -209.0000, -255.0000, 1.0000,  64, 64, 64
L -209.0000, -255.0000, 1.0000,  -153.0000, -255.0000, 1.0000,  64, 64, 64
L -153.0000, -255.0000, 1.0000,  -153.0000, -247.0000, 1.0000,  64, 64, 64
L -153.0000, -247.0000, 1.0000,  -159.0000, -247.0000, 1.0000,  64, 64, 64
L -159.0000, -247.0000, 1.0000,  -159.0000, -205.0000, 1.0000,  64, 64, 64
L -159.0000, -205.0000, 1.0000,  -170.0000, -194.0000, 1.0000,  64, 64, 64
L -170.0000, -194.0000, 1.0000,  -170.0000, -150.0000, 1.0000,  64, 64, 64
L -170.0000, -150.0000, 1.0000,  -159.0000, -138.0000, 1.0000,  64, 64, 64
L -159.0000, -138.0000, 1.0000,  -159.0000, -96.0000, 1.0000,  64, 64, 64
L -159.0000, -96.0000, 1.0000,  -153.0000, -96.0000, 1.0000,  64, 64, 64
L -153.0000, -96.0000, 1.0000,  -153.0000, -89.0000, 1.0000,  64, 64, 64
